EB3CNX,JN11DI,N,,,01/93
EB3EPR,JN01ND,N,,,01/03
EB3GHU,JN11CJ,N,,,04/04
EB3JT,JN01UI,Y,EB3GEK,IC910 + SP2 + 4x13B2 + GS35B,08/07
EB3WH,JN01WN,N,,,01/93
EB4DF,IM79QQ,N,,TS-790 FT-817 144:  500W 17el - 432: 500W  21el,06/04
EB4EQZ,IN80EK,N,,Yaesu ft-817 Yaesu FT-897,08/05
EB4ERS,IN80BH,N,,FT736  144: 140W 9el GaAs-Fet,01/00
EB4EUB,IN80DJ,Y,,50: 6el 100W - 144: 17el 1KW MGF1302 - 432: 21el 50W MG1302 - 1296: 55el 10W,08/00
EB4FXD,IM78BX,N,,144: 150W 17el,02/04
EB4GIA,IN80CG,N,,144: IC821 IC706 TS790 240W 17el  - 432: 100W 31el SP70,02/98
EB4TT,IN70XJ,N,ex EB4CXS,,05/00
EB5AZO,IM99RA,N,,,11/04
EB5EA,IM99TN,Y,EB5AYG,144: 4x 11el  500W,05/08
EB5EEO,IM98PG,Y,,144: TS2000 6 x 18 2M18xxx /432 : 4 x 38 13 wl / 1296: 8 X 35 Elm Tonna,08/07
EB5EHX,IM99,N,,,01/93
EB6AOK,JM09RB,N,,HF 144  432  1296,06/09
EB7BMV,IM67WI,Y,,,05/09
EB7BQI,IM76SR,N,,,06/03
EB7COL,IM77AG,N,,,05/04
EB7DBX,IM67LG,N,,144: 12 ele DK7ZB   350W   LNA SHF Electronik,07/07
EB7EFA,IM67XI,N,,,01/95
EB8ANY,IL18,Y,,144: 500W 4x 7el,12/04
EB8BTV,IL18QI,N,,,05/03
EC1DMY,IN82SL,N,,,08/08
EC3DR,JN01UJ,Y,EA3GLJ,,04/09
ED1GSR,IM79WS,N,Expedition,,01/94
ED3DXU,JN01VQ,Y,SPECIALCALL,,02/08
ED4RKF,IM79WS,N,Contestcall,144: 240W  13el,03/97
ED5TOR,IN90XP,N,Expedition,,01/93
ED6EIG,JM19IM,N,SpecialCall,,08/99
EG3TVC,JN11BI,N,SpecialCall,144: 400W 17el M2,12/99
EH1RX,IN52IN,N,ex EH1BSK,IC706 MKIIG,03/02
EH3AXV,JN01TJ,N,,50: FT920+trsv  GS35b  6elYagi,07/02
EH5RM,IM98,N,,,07/02
EH6SA,JM19LO,N,,TS-2000X,08/07
EH7RM,IM76QM,N,,,01/03
EH9LS,IM75IV,N,,,01/03
EI2CA,IO62,N,,,01/88
EI2IP,IO61CX,N,,,04/07
EI2VPX,IO53IQ,N,,,01/91
EI3GE,IO63XD,N,,,08/00
EI4DQ,IO51WU,Y,,144: ic910 gs35b MGF1302 4x10el or 10el,03/08
EI4GHB,IO52QQ,N,,Icom 910,09/08
EI4VBE,IO42,N,Expedition,,01/88
EI4VBS,IO42,N,Expedition,,01/90
EI4VWY,IO54,N,Expedition,,08/01
EI4VWZ,IO55,N,Expedition,,08/01
EI4VXV,IO43XL,N,G0AFH,144: 400W 17el Preamp,12/06
EI5FK,IO51RT,Y,,144: FT847 150W 9el,03/05
EI5HN,IO62,N,Expedition,,05/06
EI6CPB,IO63WE,N,,50: IC706 - 144: IC821,09/06
EI6GF,IO62RG,N,,,02/98
EI6IZ,IO53HU,Y,,IC756PRO2,06/07
EI75RTS,IO51,Y,SPECIALCALL,,04/07
EI7IX,IO53FT,Y,,,10/07
EI7RCG,IO62,N,,144: 27el,08/96
EI7RSD,IO62WX,N,,144: 27el 400Watts,07/96
EI8JK,IO51DN,Y,EI2FSB,FT-726  FT-736  FT-102  FT-897,06/09
EI9HW,IO63MP,N,,,10/93
EJ4VNX,IO43,N,SpecialCall,,01/93
EJ6O,IO43MM,N,SpecialCall,,01/94
EM1U,FC74US,N,,,01/03
EN80AL,KO61WP,N,,,08/07
ER1AN,KN46KX,N,ex ER5OIW UO5OIW,144: FT857 200W 2x10el,12/04
ER2RM,KN46KA,N,ex ER5OK,,11/05
ER5AA,KN45CW,N,ex UO5OB,,06/00
ER5AL,KN45CW,N,,,07/02
ES0Q,KO17AV,N,SpecialCall,,06/04
ES0X,KO18,Y,Expedition,,07/99
ES1CW,KO29HK,N,,,05/98
ES1RF,KO29IJ,Y,ex UR2RGM,FT1000MP/FT847/FT736/TS2000+Trans.+Preamps  50: 5el 500W - 144: 4x9el 500W - 432: 4x19el 150W - 1296: 4x 35el,04/06
ES2CM,KO29DJ,Y,,ICOM-706 MKIIG  144: 4x 14el  600W,04/06
ES2NA,KO29JL,N,,144: IC706MKII 300W 9el,04/02
ES2QH,KO29LL,N,,144 : FT847 700Watts 9ele Preamp - 432:  IC821 800W,08/01
ES2WX,KO29JN,N,,,05/03
ES3BR,KO28JS,N,,,05/04
ES3GZ,KO28,N,,,01/93
ES3RF,KO29IF,Y,EX UR2RGM ES1RF  ES1RF/3,FT1000MP/FT847/FT736/TS2000  50: 5el 500W - 70: 5el 60W - 144: 4x18el 500W - 432: 8x19el 200W - 1296: 4x35el 30W,03/08
ES4Q,KO39BD,N,Expedition,,08/05
ES5KJ,KO38IJ,N,,,01/05
ES5MC,KO38JJ,N,,,12/95
ES5MG,KO38IJ,N,,,01/94
ES5PC,KO38HJ,N,,1296: remote operated setup: 4.5 m dish 300-350W,10/08
ES5RE,KO38,N,,,01/94
ES5RN,KO38,N,,,01/94
ES5RY,KO38JI,N,,,11/02
ES5WE,KO38JJ,N,,,01/94
ES6DO,KO27WX,N,EX UR1RYY- UR2RDO,IC756 + IC820H+Preamp ATF54143 + 100/350W 50MHz:  4el  - 144MHz:  2M5WL,05/08
ES6LBN,KO37AW,N,,144: 170W 11el,07/04
ES6RQ,KO28WA,Y,ex UR2RQT UR2RQ,TS2000 FT736 FT847  144: 2KW 8x17el M2 + 1x 18el,07/05
ES8AS,KO28FJ,N,,,04/04
ES8X,KO18XC,Y,Expedition,144: TS790E+PA 300W  2x9 el  or FT 847+ PA 300W  9 el Yagi and preamps,07/02
ET3AA,KJ98JX,Y,,,04/08
EU1AB,KO33SU,N,EX UC2AAB,,12/08
EU6AF,KO35,N,,,12/07
EU6MS,KO45IN,N,ex RC2WBH,144: 16el 700W MGF1302,09/01
EV2AA,KO33PM,N,,,01/03
EV2AAB,KO33ST,N,,,01/03
EV2OEU,KO52IK,N,,,01/03
EV5M,KO53TP,Y,Expedition,144: 4x 9el  QRO,08/06
EV5N,KO42RX,N,Expedition,,01/94
EW1CD,KO33SW,N,,,06/07
EW1RZ,KO33SV,N,,,10/01
EW2ABC,KO33VW,Y,,,11/08
EW6AL,KO46KB,N,Expedition- QSL via EU6MS,,08/06
EW6DX,KO45JL,N,,144: 100W 9el,08/97
EW6FS,KO35LB,N,,144: 20W 2x16el F9FT Preamp,01/03
EW6GB,KO45CN,N,,144: 200W 10el,08/02
EW7IM,KO53,N,ex UC2SMM,,01/92
EW7IN,KO53,N,,,01/94
EW7IW,KO53DR,N,,,01/03
EW8DD,KO42QA,N,,144: 4x16el F9FT- 50W,12/98
EW8RR,KO41OV,N,,,09/07
EY8MM,MM48FI,Y,,144: IC706 200W 2x 10el,06/06
F0DBD,JN08XW,N,,FT726R 10W 10el Preamp,01/02
F0DIX,IN93SV,N,,-,06/07
F0EJW,IN78VJ,N,,ICOM 910H  Antenne 17 El�ments tonna Pwr:20watts,06/08
F0FEQ,JN33LN,N,,,11/06
F1AFJ,JN06HT,Y,,144: 4x11el F9FT 1500 W  0.4dB,11/04
F1AKK,JN39CC,N,,,07/01
F1AOE,IN93RS,N,,,04/04
F1CCM,IN93MP,N,,,01/93
F1CNE,JN28,Y,,,01/94
F1CXX,JN18AT,N,EX J28EL,ic910h+11 ele-ft847+dipole+gp 50mhz,05/09
F1DLZ,JN19FH,N,,,08/08
F1DUZ,IN97NJ,Y,,144: FT897D  2x 4CX250R  600W  4x 11el  LNA 9BV,04/06
F1DVP,JN12JN,N,,,08/08
F1EBK,JN18BW,Y,,144: TS790A  300W  4x10el DK7ZB,11/04
F1EBN,JN18JR,N,,,08/02
F1ELL,JN18EX,Y,,,01/94
F1ERG,JN27JJ,N,,,08/08
F1FEN,JN25JC,Y,,,01/94
F1FHI,IN97GD,N,,,01/03
F1FIH,JN23GS,N,,,04/03
F1FLA,JN26KU,Y,,144: 4x25el Xpol 7.6lb 1KW MGF1302,10/05
F1FVP,IN95XA,N,,,01/03
F1GHP,IN96LE,N,,,01/03
F1GTR,IN96JE,N,,,01/03
F1GTU,JN05IF,N,,144: 160W 13el,05/06
F1HAR,JN18DT,N,,,01/93
F1HQM,JN23LV,N,,,10/07
F1IHP,IN88,N,,,07/02
F1ISJ,IN97QM,N,,IC746,10/08
F1IXQ,JN15MQ,N,,,12/01
F1JG,JN23HQ,N,ex FC1JG,,08/02
F1JOE,JN05IF,N,,,01/93
F1JRD,JN13WO,N,ex FA1JRD,144: TR751 GS35b  2x11el F9FT,12/04
F1MBM,JN38CQ,N,,FT225RD  144:  8877 4CX250 MGF1302 16el F9FT - 432: 100W 21el F9FT,12/02
F1MOZ,IN93RS,N,,,11/06
F1NGP,JN39CC,N,,,04/97
F1NNI,IN88,N,,,04/02
F1NSR,JN33JK,Y,,144: IC275h 2*11EL  2*4CX250,03/07
F1NWZ,JN17CT,Y,,144: FT736R Mutek Front End  4x 10el 7ZB  GS35B,03/07
F1ODA,JN13FO,N,,144: 400W,10/02
F1PUX,JN16XL,N,,TS690S 144: LT2S  200W  20el  - 50: 5el,01/99
F1PYR,JN19DA,N,,,04/02
F1PYW,JN38UP,N,,144: 120W 9el or 2x11el - 432: 17el or Helix,03/99
F1RAD,JN25WF,N,ex FC1RAD,50: 5W 1/4wl. - 144: TR751e 25/200W,05/02
F1RHS,JN03PV,N,,,11/01
F1TE,IN94QS,Y,,144: 4x 12el 2KW,09/06
F1VJQ,IN95OL,N,EXPEDITION,,07/07
F1VS,JN04FV,N,,,05/08
F2TU,JN38LG,Y,,,11/01
F3VS,JN38LF,Y,,144: 24x20el (6wl) & 8x20el (6wl) DJ9BVs,03/99
F4ALP,JO10OP,N,,,12/01
F4APX,JN23XL,Y,,144: 4*18EL - 432:  4*21EL  2*4CX250,01/04
F4ARU,IN94VT,N,,144:  4x3.6wl 1KW 8877,11/01
F4AZF,JN39GG,Y,,144:  IC275h  500W  8874  4x 15el,04/06
F4BKV,IN95PT,N,,144: TS700 150W 9el - 432: TS440S TRV  70W 21el - 1296: TRV 1W 3x35el,04/02
F4CIB,JN03,N,,144: 250W  9el,05/02
F4CYZ,JN38SF,Y,,144: FT897D 400W  2x 9el Yagi,05/05
F4DDX,JN23QI,N,F0DDX,FT897   FT817,03/08
F4DSD,JN23JO,Y,,,01/05
F4DXX,IN97LH,Y,,144. 17el 200W,01/06
F4ERO,JN18JV,N,EX F0ERO,,12/08
F4JRC,JN23JW,Y,,144: 4x10el,01/01
F4JVG,JN16UM,N,,,07/02
F5ANT,JN24RJ,N,,,04/96
F5AQC,JN05PU,N,,,01/03
F5BUU,JN03BO,N,,,01/05
F5DE,JN05DP,N,,50: 50W 5el - 144: 100W 16el,08/07
F5EAN,JN06CP,Y,,,01/94
F5FEN,JN25JC,N,,,01/03
F5FHI,IN97GD,Y,ex F1FHI,,01/94
F5FLN,IN94SR,N,,144: 300W  17el,08/99
F5FVP,IN95WB,N,,144:  4x17el  1KW,07/00
F5GHP,IN96LE,Y,EX F1GHP  FC1GHP FD1GHP FE1GHP,IC745+transverter  4x14elts DJ9BV 3.6Wl MGF1302B Power 400w,10/07
F5HRY,JN18EQ,Y,,144: 1KW  4x11el,11/02
F5IF,JN12IL,N,,,08/08
F5IVP,JN23QI,N,,IC706MKIIG 50 W elts F9FT,05/07
F5JKK,IN87PR,N,,,08/07
F5JNX,JN37PV,Y,,144: 4x 17el 600W,02/07
F5JRX,JN25AW,N,,,01/94
F5KCR,JN26IX,N,,,08/96
F5KDK,JN23VF,N,,,01/03
F5KPO,JN24,N,,,12/01
F5LEN,JN38BO,N,,144: IC275A 250W 17elB2,06/05
F5LKW,JN23SJ,N,,144: TS700 60W 13el,04/03
F5LRL,JN26MV,N,,144: 400W 4x10el,05/02
F5LUW,JO10MP,Y,ex F1LUW,,11/95
F5MGD,JN07AW,N,,FT102 + tvtr,05/04
F5MMX,JN18CN,N,FD1MMX  FE1MMX  F1MMX  SO9MMX  SO8MMX,Home made,11/07
F5MSL,JN26JS,Y,ex FC1MSL,144: 8877 4x11el (or 4x10el)  MGF1302,02/99
F5MZN,IN87BU,Y,,,08/96
F5NWK,IN97EJ,N,ex FD1NWK,144: 9el 200W,05/04
F5OIH,JN06,N,,,08/03
F5OWL,JN33CC,N,ex FC1OWL,50w 2x9elts side by side with elevation,08/05
F5PAU,IN88CB,N,,144: 4x11el 150W,07/02
F5RRS,JN36EB,N,,144: 350W 10el Quad,10/06
F5RSS,JN36EB,N,,144: Kenwood TM-255 PA : TE SYSTEMS 1452G (350 Watts) ANT : 10 el. Qubical Quad,10/06
F5SCL,JN29HP,Y,,FT225RD,07/08
F5SDD,JN23RF,Y,FD1SDD,FT901  IC211,01/04
F5SE,JN29BG,N,,,06/03
F5SIB,JN18EB,N,FD1SIB,,03/09
F5SJE,JN13,N,,,12/95
F5SJP,JN13VQ,N,,144: TS790 180W 17B2,01/02
F5VBW,JN03,N,,,06/95
F5VHX,JN04FT,Y,ex F/G8MBI,,06/03
F6ANQ,IN94RT,N,,,07/96
F6AOI,JN33NQ,N,,,08/02
F6APE,IN97QI,Y,,144: 17el 200W,11/06
F6BAZ,JN39EF,N,,,06/02
F6BEE,JN08FU,N,,,01/03
F6BEG,JN25JS,Y,,144: 3wl Antenna  300W,06/08
F6BKI,IN94,Y,,,12/05
F6CBH,JN19BH,N,,,12/07
F6CGJ,IN78RK,Y,,144: 4x11el  400W,04/00
F6CIO,JN26JH,N,,,09/98
F6CJG,JN15,Y,,,01/93
F6CKZ,JN09LH,N,,,01/97
F6CRP,IN96KE,N,,50 MHz : 3 el - 100 W   144 MHz : 600 W- 9 el DK7ZB,09/07
F6CTW,JN18,Y,,,01/93
F6DHI,JN23RK,N,,144: 200W 9el MGF1302,04/04
F6DKQ,JN37BI,N,,,11/08
F6DKW,JN18CS,N,,,02/01
F6DRO,JN03TJ,N,,2500Watt  18el  BF981,03/04
F6DWG,JN19AJ,N,,,04/05
F6DWH,JN19,N,,,01/95
F6EAS,IN98,N,,,08/01
F6EGV,JN33AQ,N,,,08/07
F6EMT,IN98FG,Y,,,01/94
F6EYM,IN99,Y,,,12/95
F6FHP,IN94TR,Y,ex F1CYO,144: 1KW 4x6 wl   432: 27el 800W,08/06
F6FLV,JN18AT,N,,,02/96
F6FTN,JN08XS,N,,TS2000X 144: 4x9el 300W,01/04
F6GPT,IN94SW,N,,144: 11el 400W,03/07
F6GRB,JN25KP,Y,,144: 4x 10el  600W,05/06
F6GUU,JN05CU,N,,FT857,04/06
F6HLC,JN26HS,Y,,144: gs35b or th308 17elt yagi,09/07
F6HRO,IN88JQ,N,,IC910 144: 17el 100W,05/06
F6HVK,JN27LH,Y,EX F1AUQ,144: 4x 17el H or single Yagi 400w  /  kw,01/08
F6HYE,JN36DG,Y,,,01/94
F6IFX,JN07CX,N,,,10/07
F6ITS,JN33MP,N,,IC706MK2G  144:  50W  quad 8 el   432: 20W quad 2x11el,04/08
F6IZZ,JN18GR,N,,,01/03
F6JXR,IN98HW,N,,,09/98
F6KHM,IN78RJ,Y,,,06/02
F6KRK,JN18AS,N,,144: 17el 120W,08/08
F6KSX,JN18,N,,,01/03
F8BKD,JN38LG,Y,,144: TS-2000  4X11 el  1000W,01/03
F8CS,JN27UR,N,,,08/98
F8DNX,IN93FJ,Y,,IC-7400. 100 watts. 10 elts (DK7ZB)home made quad(4x10 coming soon),05/08
F8DO,JN26IF,Y,,50: TS680S 5el - 144: FT225 4CX1000 2x11el MGF1302,08/06
F8DYR,JN07WL,N,F4DYR,50 / 144 : homebrew,10/08
F8ENY,JN03RO,N,,,08/08
F8IPS,JO00SQ,N,,,07/00
F8KFR,JN09RG,N,,144: 2x9el 1-8KW - 432: 80W 26el doublequad,09/06
F8OP,JN26MM,Y,,50: TS690 100W 6el - 144: FT225RD Mutek 2x4CX350 500W 17B2 Cushcraft,02/05
F8PKC,JN38MG,Y,,144: TS-2000 4x17b2 qro,04/06
F9HS,JN23AT,Y,,144: 4x BVO3WL 8877 MGF1302,10/07
F9IE,IN86WW,N,,,05/04
FA1APX,JN23XL,Y,,144: IC970  4 x 22 el DJ9BV  2 x 4CX350F,04/00
FC1DUZ,IN97NB,N,,,01/03
FF6KBF,JN18BW,N,,,01/03
FK8HA,RG37FR,N,,,01/03
FM5CS,FK94LI,Y,,144: 4x 17el B2 1.5KW 8877 LNA 0.5db,05/06
FO4NK,BH52,Y,,,01/94
FO5RK,BH52,N,,,01/03
FR5DN,LG78SS,Y,,,12/05
FS5UQ,FK88LC,N,,,01/03
FT5XO,ME40VK,Y,,,03/05
FY5DG,GJ35QD,Y,,,01/03
G0AEI,JO01GO,N,,,01/91
G0AFH,JO01EI,N,,144: 2x17el 400W,01/08
G0BPU,JO02,Y,,,01/94
G0CHE,IO90PS,N,,50:  400W  70: 50W,05/07
G0CUH,IO70LG,Y,,144: 500W 10el,04/05
G0CUZ,IO82WM,N,,FT726r   50: 50W  2el -  144: MGF1302 2x3CX400A7 5el or 11el - 432: 10W 5el,07/02
G0DJA,IO93IF,N,EX G6VMQ,TS2000X  SDR1000  FT817,09/08
G0EVT,IO93GR,N,,144: IC202S  250Watts  3wl DJ9BV,07/01
G0FIG,IO90UU,N,,50: IC575h 6el 400W - 144: IC275h 400W 10el MGF1302 - IC475h 300W 2x19el,05/00
G0GMB,IO92NB,Y,,IC756 PRO II   TR144H   MGF1302 LNA   GS35 PA.   Ant: 17 ele F9FT for 2m -  5 ele for 6m - 3 ele for 4m,08/08
G0GMS,IO82XT,N,,50: IC746 & IC756pro GS35b pre-amp,04/06
G0HVQ,IO81UX,N,,Icom IC7400,04/07
G0HYP,IO84FN,N,,FT847 IC1271E  144: 1.5KW 2x17el - 432: 2x21el,09/06
G0ISW,IO84OQ,N,EX G1MOG,Kenwood TS-2000 & Create Log Periodic,04/07
G0JDL,JO02UK,N,,,01/96
G0JUR,IO92WT,N,,,08/99
G0KAD,IO91VC,N,G1JUZ,144: FT1000MkV   Elecraft XV Transverter  2x 12ele hoembrew  GS35,04/07
G0KAS,IO91UI,N,,144: IC275h  2x4CX250b  17el  Preamp,01/00
G0KPW,JO02RF,N,,144: 400W  2x17B2,07/06
G0KSC,JO01,Y,,,
G0KUX,IO91WP,N,,,11/01
G0KZG,IO80,N,,,03/07
G0LBK,IO93JK,N,,,01/93
G0MGA,JO00DT,N,,,01/93
G0MJW,IO91JO,N,,50: 100W 5el - 70: 160W 4el - 144: 2x4CX250b 13el,01/97
G0NFA,IO91NE,N,,144: IC271A,04/01
G0PES,IO83LS,N,,,11/99
G0RRJ,IO91FE,N,ex G8OPR,1296: 100W 55el,04/04
G0RUZ,IO93FR,Y,ex G6ZTU,144: IC746  GS35b  6x 4.6wl. 32JXX X-Pole  MGF1801 - 432: 2003 - 1296: 5m Dish TH347,10/02
G0SAS,IO84OQ,N,,Kenwood TS-2000,10/07
G0TPH,IO92IO,N,,,12/01
G0UWK,IO83UB,N,ex G1WEM,FT1000mp  144:  TV144/28 GS31b 400W 5WL  432: 2x 6WL GS31b MGF1302,10/06
G0WUU,IO92SR,N,,,08/08
G0XDI,IO91RP,N,,,11/01
G1EMJ,IO82WM,N,,,01/93
G1GEY,IO94FW,Y,,,01/94
G1KAW,IO91TK,Y,,144: 9el 200W,08/06
G1MOG,IO84OQ,N,,Kenwood TS-2000,10/07
G1OGY,JO01GR,N,,,09/04
G1SWH,IO83QO,N,,,10/04
G1WPF,IO91RP,N,,144: IC275E  Tempo2002  3CX800  9el,08/99
G1XRL,EN35,N,,,01/03
G1YJI,IO91WP,N,,,11/01
G1ZJP,IO92WV,N,,IC7400  IC1275e  IC475H  IC202s  IC402  TS830s & Tvtrs 4x 12el  400W,11/08
G3BW,IO84,N,,,01/93
G3JHM,IO91LC,N,,50: 100W 5el - 144: 400W 2x13el,05/01
G3LQR,JO02QF,Y,,,01/94
G3LTF,IO91GG,Y,,eme: 6m dish,03/06
G3NAQ,IO91HL,N,,50: 400W 3el - 4: 100W 2el - 144: 400W 17el - 70: 250W 21el,08/05
G3UTS,IO94CU,N,,144: 400W  9el M2  BF981,02/04
G3WCS,IO83RH,N,,144: TS430S HB Transverter  HB Amp 2x4CX250B 20el DJ9BV  70: 100W 4el   50: 100W 4el,01/05
G3WDG,IO92rg,Y,,,
G3WZT,IO90UX,Y,,IC756PRO  50: 7el 400W - TS2000 144: 2x12el 400W - 432: 1x19el 50W,03/07
G3YNN,JO00EU,N,,50:  2-5W 5el - 144: FT736 100W 14el - 432: FT736 25W 11el,05/04
G3YYD,IO91TR,N,,FT1000MP Transverter 4CX400 400w to 3wl yagi at 22m AGL,04/05
G4AEP,IO91NJ,Y,,144: 400Watt  17el  ATF53045,01/05
G4AFJ,IO92HO,N,,144: 150W 10el,09/01
G4ALY,IO70UL,N,,,12/03
G4AOA,IO83TD,N,,,01/93
G4APJ,IO83UP,N,G8APJ,FT736  FT817,10/07
G4ASR,IO81MX,Y,,144: FT221GTi  2x3CX400  17el (4x17el),02/04
G4BRK,IO91HP,N,,144: 80W 9el,05/08
G4CBW,IO83UB,Y,,144: TS2000  IC756PROII 4x 9el  800W,01/07
G4CCH,IO93,Y,,5.4m dish. 650W CW or 450W JT,05/07
G4CJG,IO94CR,N,,,01/93
G4CLA,IO92JL,N,,,09/03
G4DBL,IO91JJ,N,,144: IC746PRO  4CX350 300W 17el,11/04
G4DDK,JO02PA,Y,,TS2000X   IC275   FT847   FT817   FT290,04/07
G4DEZ,JO03AE,N,,IC910 and IC7400  various Linears,10/06
G4DHF,IO92UU,Y,,144: K2 txvtr GS35B  8x Yagis 2.2 wl,10/06
G4DOL,IO80SP,N,,,04/99
G4DZU,IO93ES,Y,,1296: 800W 3m. Dish,05/07
G4ERP,IO81XW,N,,,01/03
G4FDX,EN60VL,N,,,01/03
G4FRE,JO01KK,Y,,,01/94
G4FUF,JO01GN,Y,,,04/05
G4HGI,IO83PL,N,,144: TS780 GS35b 400W 17el,08/04
G4HGT,IO83,N,,,01/93
G4IGO,IO80NW,Y,,50: IC706 300W 6el - 144: IC706 2x 17el 400W,04/05
G4JCC,IO90MS,N,,,01/03
G4JZS,IO91SO,N,G8LZE,,06/07
G4KLA,IO92AK,Y,,2x11 400w SSB SP-2000 preamp TS790 LinearAMP,12/08
G4KLX,IO93FB,N,,,03/04
G4KUX,IO94BP,Y,,,10/07
G4KWQ,IO92AQ,N,,144: FT847 400W Preamp 16el Tonna,04/03
G4LOH,IO70JC,Y,,,05/07
G4ODA,IO92WS,N,,,01/05
G4OIG,IO92OG,N,G8CXK,TS130V - FT736R (50 - 1296) - FT817 - C528,09/07
G4PBP,IO82WO,N,,,07/01
G4PCI,IO91AL,N,,IC756PRO,01/03
G4PCS,IO91WV,Y,,indoor antennas,10/07
G4PIQ,JO01MU,Y,,144: 2x3CX800  ATF10136 4x15el CueDee,10/04
G4RGK,IO91ON,N,,144: 300Watt 17el MGF1302 - 432: 400Watt  8x27el MGF1302,03/01
G4RKV,JO01OI,N,,144: IC275E  EME Pwr  2x9el  MGF1302,01/01
G4RNL,IO83,Y,,,01/94
G4RRA,IO80BS,N,,144: 4x10el 400W,08/03
G4SHC,IO83VO,N,,,01/93
G4SSO,IO91TO,N,,,08/94
G4SWX,JO02PB,Y,,,06/09
G4VIX,JO01PU,Y,,,01/94
G4VPD,IO92BJ,N,,,01/90
G4VXE,IO91QL,N,,,03/01
G4WQE,JO01CJ,N,,,01/03
G4XBF,IO91QE,N,,,04/99
G4XUM,IO83,Y,,,10/02
G4YTL,IO92MB,Y,,144: IC275  1KW  4x 5wl DJ9BV,05/05
G4ZFJ,JO01HO,Y,,50: 4Q 400W   70: 4Q 25W   144: 4x 9el KW,01/09
G4ZTR,JO01KW,Y,,144: FT1000MP  LT2S  2x4CX250B  MGF1302  CC17B2 or 2x9ele OZ5HF,08/05
G5WQ,IO91DO,Y,,ic756pro3  jst-245    ic706mk2g  ft100d  4x 11el 500W,10/07
G6AVK,JO01HO,Y,,,10/08
G6DER,IO93GN,N,,,01/97
G6HIE,IO90ST,N,,,01/09
G6HKM,JO01FT,N,,,01/94
G6RAF,IO92QP,N,,,10/95
G6TEL,IO90AR,N,,,05/04
G6TUS,JO02AG,N,,TS-2000 - 100w - 12ele ZL,02/09
G6UT,JO01BS,N,,,05/06
G6XRK,IO90RN,N,,144: IC820H  Henry2002  Mutek  15el M2,01/98
G6XVV,IO93,N,,,11/95
G6YAY,IO80EL,N,,,01/03
G6YIN,IO93ET,N,,,01/99
G6ZTU,IO93HN,Y,,,01/93
G7KQW,IO93,N,,,01/03
G7LIJ,JO01GG,N,,,01/95
G7NCF,IO81RE,N,,FT847,05/05
G7RAU,IO90IR,N,,144: FT757  Mutek  12el  400W,05/08
G8APZ,JO01DO,Y,,IC-275 or IC475 on every band 144MHz - 24GHz with transverters,10/07
G8BCG,IO70RK,Y,,50: IC756POOII 400W 7el,06/06
G8BHH,IO82WO,N,,,07/01
G8CLZ,JO00EU,N,,50:  2-5W 5el - 144: FT736 25W 9el - 432: FT736 25W 11el,09/01
G8DKK,IO91VX,N,,,05/07
G8DSL,IO90FW,N,,,01/03
G8ECI,JO03AK,N,,50: 5el  300W - 70: 5el  160W -  144: 10el  300W,01/01
G8GTD,IO93,N,,,11/01
G8GXP,IO93FQ,N,,TS2000X + PAs for 6m 4m 2m 70cms and 23cms (see QRZ.com for details),11/08
G8IZY,IO91VC,N,,144: TS700G BF981 4CX250b 250W 9el M2,01/01
G8LZE,IO91SO,N,G4JZS,,08/08
G8LZG,IO93SR,N,,FT847 or FT100,11/01
G8MYK,IO92BJ,N,,IC275H- 100W- 17el,07/02
G8OPR,IO91FE,N,,,01/03
G8PYP,IO90AS,N,,,01/93
G8ROU,IO92,N,,,01/93
G8RWG,JO01BN,Y,,144: FT1000MP DEM144/28 2x8874 MGF1302 9el full elv,05/02
G8T,IN79JX,N,,,06/02
G8TIC,IO82VF,N,,50: JST245+8877+6el   144: IC7400+1KW+DJ9BV-10el,08/08
G8TOK,JO01BI,N,,,04/02
G8UUR,IO92ET,N,,144: 80Watts  3ele@10mtrs,07/00
G8VHI,IO92FM,N,,50: 100W 4el - 70: 10W 4el  - 144: 9el 200W -  432: 2x23el 100W - 1296: 67el 40W,07/04
G8VR,JO01DJ,N,,50: 3el 100W,05/03
G8VYK,JO01FO,Y,,144:  IC251E  MGF1302  180Watts  15 ele Cue Dee 15m,07/05
G8XVJ,IO83RJ,N,,144. LT2S  8877  17el M2,08/99
GB2LBN,IO85,Y,,144:  17el  100W,08/00
GB2LD,IN79JX,N,Expedition,,08/06
GB2WQ,IO66,N,Expedition,,01/92
GB4IOM,IO74PB,Y,,,05/04
GB4SPT,IO74PB,Y,,,05/04
GB4VR,IO57,N,Expedition,,01/90
GB4XS,IO78HA,N,Expedition,50: IC746 100W 4el - TR9130 - 70: 150W 6el - 144: 2x14el 400W,08/00
GD0WKX,IO74SD,N,Expedition,,10/95
GD4IOM,IO74QD,Y,,50: 400W  4x7el - 144: 400W  8x9el - 432: 400W  4x20el,08/01
GD4UFD,IO74,N,Expedition,,01/88
GD7HEJ,IO74SD,N,,,10/95
GI0OTC,IO65QE,N,,,12/00
GI1JUS,IO74,N,,,01/93
GI4KSO,IO64XK,N,,70: 100W 3el - 144: 300W 8el,07/03
GI4SNA,IO64XM,Y,,144: 4x 12el QRO,02/08
GI6ATZ,IO74AJ,N,,144: IC251E Mutek FE  300W  13el,12/06
GI7UGV,IO74DO,N,,FT847  144:  200W 8el,04/06
